Year,Month,Day,Date,MeanCloudAmount,MeanPressure,TotalEvaporation,TotalRainfall,MeanHumidity,MinTemperature,MeanTemperature,MaxTemperature,MeanUVIndex,TotalSunshine,MeanWindSpeed,IsExtreme,TyphoonSignalHoisted
2009,4,29,2009-04-29,70,1016.7,3.9,0.0,60,19.3,22,26,4,8.4,12.1,0,0
2009,4,30,2009-04-30,68,1016.0,5.1,0.0,64,20,22.9,26.9,4,7.7,11.7,0,0
2009,5,1,2009-05-01,34,1016.2,5.8,0.0,64,19.5,23.1,27.4,5,11.2,12.0,0,0
2009,5,2,2009-05-02,16,1015.1,5.5,0.0,61,19,23.3,28.7,6,11.1,8.6,0,0
2009,5,3,2009-05-03,52,1014.3,3.9,0.0,70,18.4,23.6,29.3,4,9.0,6.2,0,0
2009,5,4,2009-05-04,80,1014.1,4.5,0.0,77,20.2,23.3,28,4,5.2,6.7,0,0
2009,5,5,2009-05-05,51,1013.9,6.3,0.0,68,19.8,23.5,28.3,6,9.4,10.1,0,0
2009,5,6,2009-05-06,53,1012.5,5.7,0.0,66,21,23.2,27.2,5,6.6,11.0,0,0
2009,5,7,2009-05-07,29,1010.8,5.8,0.0,50,20.2,24,28.8,6,11.4,11.0,0,0
2009,5,8,2009-05-08,42,1011.1,4.5,0.0,65,18,23.4,28.5,5,7.1,9.2,0,0
2009,5,9,2009-05-09,66,1010.8,4.1,0.0,75,21.3,24.3,29,6,10.4,10.5,0,0
2009,5,10,2009-05-10,88,1010.7,3.3,0.0,79,23,25.4,29.3,3,2.7,11.5,0,0
2009,5,11,2009-05-11,68,1011.1,4.8,0.0,79,23.6,26.1,30.4,6,7.9,9.6,0,0
2009,5,12,2009-05-12,53,1010.7,4.2,0.0,77,22.1,26.9,32.6,4,8.9,5.2,0,0
2009,5,13,2009-05-13,53,1009.5,5.4,0.0,77,21.8,27.1,33.3,5,9.7,6.0,0,0
2009,5,14,2009-05-14,63,1011.8,4.6,0.0,75,22.8,25.7,29.2,5,6.3,10.1,0,0
2009,5,15,2009-05-15,59,1012.8,4.4,0.0,75,22,25.7,31.1,5,7.2,8.0,0,0
2009,5,16,2009-05-16,75,1012.5,1.8,0.0,84,21.6,25.1,28.3,2,2.2,4.8,0,0
2009,5,17,2009-05-17,77,1011.0,6.3,2.0,78,23.2,27.8,33,7,10.1,4.1,0,0
2009,5,18,2009-05-18,74,1009.5,6.5,0.0,78,24.6,28.5,33.7,7,8.8,4.6,0,0
2009,5,19,2009-05-19,79,1008.8,5.6,0.0,73,25.4,28.7,33.8,5,7.0,6.8,0,0
2009,5,20,2009-05-20,88,1008.0,4.0,9.0,78,23.4,27.2,31.3,3,1.3,8.1,0,0
2009,5,21,2009-05-21,83,1010.1,2.9,29.0,90,23.6,26.2,31.9,3,3.0,4.1,1,0
2009,5,22,2009-05-22,85,1010.4,2.8,3.5,82,25.1,27.6,31.6,3,1.4,9.1,0,0
2009,5,23,2009-05-23,91,1008.6,3.5,112.0,93,23.8,25.2,26.7,0.2,0.0,11.7,1,0
2009,5,24,2009-05-24,93,1008.2,2.1,87.5,93,23.7,25.1,26,0.5,0.0,12.8,1,0
2009,5,25,2009-05-25,94,1009.5,2.5,22.5,91,24.1,24.9,25.7,0.6,0.1,12.8,0,0
2009,5,26,2009-05-26,86,1008.4,0.6,9.5,89,23.2,25.8,28.2,2,0.8,9.7,0,0
2009,5,27,2009-05-27,84,1007.3,1.0,19.5,91,22.8,25.1,28.8,4,3.7,11.9,0,0
2009,5,28,2009-05-28,88,1009.1,2.4,4.5,82,22.4,23.9,27,3,0.4,13.1,0,0
2009,5,29,2009-05-29,88,1011.6,2.0,1.5,86,19.4,21.8,23.5,1,0.0,7.1,0,0
2009,5,30,2009-05-30,81,1010.4,4.3,0.0,68,19,24.8,30.9,5,6.4,4.2,0,0
2009,5,31,2009-05-31,86,1008.6,3.4,0.0,71,20.8,25.9,31,3,0.5,4.0,0,0
2009,6,1,2009-06-01,54,1006.4,4.6,0.0,72,23.1,26.4,31.6,5,7.6,4.7,0,0
2009,6,2,2009-06-02,78,1004.0,3.3,0.0,79,21.6,26.3,30,3,2.8,5.0,0,0
2009,6,3,2009-06-03,88,1000.7,5.1,23.0,84,24.9,27.6,31.3,3,1.1,6.2,0,0
2009,6,4,2009-06-04,61,999.7,5.9,43.5,81,23.7,27.1,31.2,5,8.3,4.5,1,0
2009,6,5,2009-06-05,29,1002.8,4.1,0.0,75,21.7,26.9,33,4,9.6,5.0,0,0
2009,6,6,2009-06-06,23,1004.0,6.1,0.0,77,21.8,27.1,33.8,5,11.8,3.7,0,0
2009,6,7,2009-06-07,63,1005.3,5.5,0.0,78,20.6,26.4,31.4,5,7.5,7.9,0,0
2009,6,8,2009-06-08,86,1006.3,3.1,20.0,77,25.2,27.5,32,4,2.6,9.5,0,0
2009,6,9,2009-06-09,81,1006.7,2.7,9.5,91,24.4,26.3,31,2,0.1,5.1,0,0
2009,6,10,2009-06-10,80,1006.2,4.8,0.0,87,24.5,27.8,32,3,3.3,5.5,0,0
2009,6,11,2009-06-11,89,1005.3,1.7,16.0,93,23.1,25.7,28.6,1,0.0,3.1,1,0
2009,6,12,2009-06-12,88,1005.1,0.7,11.5,92,22.9,25.4,30,2,0.4,2.7,1,0
2009,6,13,2009-06-13,84,1005.2,4.7,0.0,88,24.4,27.7,32.3,4,4.1,3.4,0,0
2009,6,14,2009-06-14,88,1005.1,4.2,6.5,89,25,27.1,31.4,3,3.6,5.3,0,0
2009,6,15,2009-06-15,88,1005.4,2.8,2.0,86,24.4,27,30.9,3,1.0,8.9,0,0
2009,6,16,2009-06-16,88,1006.8,2.1,38.5,91,24.8,26.6,29.1,3,0.6,8.0,0,0
2009,6,17,2009-06-17,56,1006.5,5.2,0.0,81,25,28.3,32.6,6,9.4,5.6,0,0
2009,6,18,2009-06-18,61,1004.3,3.9,2.5,82,23.7,28.1,33.6,4,8.4,4.3,0,0
2009,6,19,2009-06-19,65,1002.8,4.7,0.0,81,25.2,28.7,33,4,6.6,6.0,0,0
2009,6,20,2009-06-20,68,1002.2,4.8,0.0,78,25.4,29.5,33.5,4,8.6,4.1,0,1
2009,6,21,2009-06-21,84,1001.3,5.1,0.0,80,26,29.9,33.9,4,7.1,5.3,0,1
2009,6,22,2009-06-22,86,1003.4,3.6,0.0,84,26.9,28.8,32.3,1,0.2,4.5,0,0
2009,6,23,2009-06-23,84,1005.1,5.4,12.0,90,26.2,28.4,32.7,5,5.6,3.6,0,0
2009,6,24,2009-06-24,88,1005.1,3.0,39.5,86,24.7,28.3,33.2,3,2.0,4.5,0,0
2009,6,25,2009-06-25,84,1004.7,2.6,21.0,88,25.7,27.6,31.7,3,2.0,4.7,0,0
2009,6,26,2009-06-26,88,1003.0,3.0,17.0,87,25.3,27.5,31.5,4,3.1,9.7,0,1
2009,6,27,2009-06-27,89,1003.6,3.4,45.5,94,24.8,25.9,28.1,0.5,0.0,5.0,0,1
2009,6,28,2009-06-28,86,1007.0,3.7,38.0,94,24.1,25.5,29.3,2,1.4,3.9,0,0
2009,6,29,2009-06-29,83,1007.5,3.7,0.0,80,24.3,28.6,33.2,3,2.6,7.1,0,0
2009,6,30,2009-06-30,83,1008.4,5.0,0.5,78,25.6,29.1,33.4,4,5.7,6.9,0,0
2009,7,1,2009-07-01,63,1008.3,7.1,0.0,76,24.9,29,33.7,7,10.6,6.4,0,0
2009,7,2,2009-07-02,74,1006.8,6.5,0.0,72,25.7,29.6,34,6,7.5,7.8,0,0
2009,7,3,2009-07-03,86,1005.0,4.8,0.0,75,26.5,29.2,33.1,4,2.5,7.3,0,0
2009,7,4,2009-07-04,90,1006.1,3.5,40.5,90,23.8,26.6,28.8,1,0.0,6.0,0,0
2009,7,5,2009-07-05,88,1008.3,4.3,48.0,92,23.1,25.6,29.3,2,0.9,6.5,0,0
2009,7,6,2009-07-06,77,1009.9,5.2,3.5,83,23.5,27.7,32.2,6,8.5,7.8,1,0
2009,7,7,2009-07-07,57,1009.2,6.8,5.5,81,25.3,28.8,34,7,10.8,4.0,0,0
2009,7,8,2009-07-08,35,1007.8,6.4,0.0,79,24.2,28.7,34.2,7,10.9,3.9,0,0
2009,7,9,2009-07-09,20,1006.3,7.3,0.0,74,23.7,29.1,34.4,7,12.0,4.5,0,0
2009,7,10,2009-07-10,30,1003.0,6.0,0.0,75,24.9,30.4,35.9,5,10.8,5.4,0,1
2009,7,11,2009-07-11,84,1002.3,5.6,8.0,76,26.3,29,32.6,6,4.8,12.8,0,1
2009,7,12,2009-07-12,60,1004.8,7.4,1.0,77,26.8,29.2,33,7,9.9,11.3,0,1
2009,7,13,2009-07-13,53,1004.7,5.9,0.0,80,25.4,29.2,34.2,5,8.9,3.2,0,0
2009,7,14,2009-07-14,72,1004.2,4.0,0.0,82,24.7,28.7,32.3,4,4.7,5.2,0,0
2009,7,15,2009-07-15,78,1005.3,4.6,8.0,83,26.1,28.6,32,5,5.1,10.0,0,0
2009,7,16,2009-07-16,72,1005.5,6.1,4.0,81,26.6,29,32.6,7,8.3,12.5,0,0
2009,7,17,2009-07-17,39,1002.9,6.3,0.0,75,26.6,30,34.7,6,9.5,5.0,0,1
2009,7,18,2009-07-18,72,997.6,,11.5,80,25.7,29,35.5,3,4.1,6.0,0,1
2009,7,19,2009-07-19,90,999.0,3.4,91.0,88,24.3,26.1,28.3,2,0.6,16.1,1,1
2009,7,20,2009-07-20,73,1008.4,4.0,11.5,84,25.2,28.4,32.5,5,5.7,8.9,0,0
2009,7,21,2009-07-21,62,1009.1,5.5,0.0,79,26,29.1,33.1,6,10.1,7.3,0,0
2009,7,22,2009-07-22,51,1006.6,4.5,0.0,81,25.6,28.6,31.8,4,6.5,5.9,0,0
2009,7,23,2009-07-23,67,1005.1,4.9,4.0,85,25,27.9,33.2,5,6.6,3.1,0,0
2009,7,24,2009-07-24,84,1003.9,5.3,1.5,86,25.3,28.3,31.8,5,3.7,4.6,0,0
2009,7,25,2009-07-25,82,1003.7,4.2,2.5,84,25.8,28.8,32.7,5,6.3,5.0,0,0
2009,7,26,2009-07-26,86,1003.7,5.1,4.0,85,26.4,29,32.8,5,5.1,4.5,0,0
2009,7,27,2009-07-27,81,1002.8,2.8,2.5,88,26.6,28.3,30.6,3,1.6,4.9,0,0
2009,7,28,2009-07-28,82,1002.4,3.7,55.5,88,24.6,28.2,31.9,3,4.0,5.8,0,0
2009,7,29,2009-07-29,78,1003.6,4.4,2.5,85,26.2,28.8,32.5,5,5.0,8.8,0,0
2009,7,30,2009-07-30,79,1003.4,4.6,14.5,88,26.8,28.2,31.4,5,5.2,9.7,0,0
2009,7,31,2009-07-31,71,1004.0,4.8,6.5,81,26.6,29,32.2,6,7.2,11.4,0,0
2009,8,1,2009-08-01,64,1002.4,6.0,0.0,78,24.5,29.5,34.7,5,10.3,3.6,0,0
2009,8,2,2009-08-02,83,998.8,4.7,0.0,80,26.9,30.8,35.8,4,6.2,6.0,0,0
2009,8,3,2009-08-03,81,997.6,4.9,1.0,79,27.5,29.9,34.8,4,4.0,9.0,0,1
2009,8,4,2009-08-04,88,996.3,1.1,28.0,88,26.3,27.6,29.2,2,1.2,15.8,0,1
2009,8,5,2009-08-05,89,997.1,1.3,56.5,90,25.8,27.3,30,2,0.3,9.7,1,1
2009,8,6,2009-08-06,74,998.0,2.2,44.5,93,26.2,27.6,32.1,3,3.0,6.2,0,0
2009,8,7,2009-08-07,81,995.9,5.6,2.0,86,25,28.7,33.2,6,9.6,4.0,0,0
2009,8,8,2009-08-08,82,992.8,5.8,0.0,82,26.5,30,33.5,4,7.3,4.7,0,0
2009,8,9,2009-08-09,81,993.9,5.2,0.0,80,27.6,30,33,4,6.7,4.3,0,0
2009,8,10,2009-08-10,86,998.6,3.5,18.0,90,27,29,33.5,2,2.7,3.8,0,0
2009,8,11,2009-08-11,88,1003.6,0.8,33.0,93,25.3,27.5,30.3,2,0.1,3.9,1,0
2009,8,12,2009-08-12,89,1005.6,3.6,3.5,95,25.6,26.2,28.7,2,0.0,4.0,0,0
2009,8,13,2009-08-13,90,1007.2,4.5,32.5,96,25,26,27.7,1,0.2,2.8,0,0
2009,8,14,2009-08-14,84,1009.6,2.1,21.0,94,24.9,26.7,30.6,3,3.4,4.2,0,0
2009,8,15,2009-08-15,74,1010.1,6.1,17.0,92,24.7,27,33.3,6,8.3,2.8,0,0
2009,8,16,2009-08-16,67,1010.3,5.9,0.0,84,24.6,28.6,33.8,6,9.2,4.1,0,0
2009,8,17,2009-08-17,80,1011.0,2.8,6.0,86,25.3,27.9,33.1,3,3.2,3.4,0,0
2009,8,18,2009-08-18,74,1010.8,2.9,3.0,85,25.1,28,33,4,4.6,3.6,0,0
2009,8,19,2009-08-19,61,1010.8,3.2,0.0,84,24.7,28.7,34.4,3,4.3,4.2,0,0
2009,8,20,2009-08-20,40,1008.6,5.5,0.5,84,24.6,28.6,34,5,9.4,3.0,0,0
2009,8,21,2009-08-21,21,1006.9,6.5,0.0,76,24.2,29,35,7,11.3,3.9,0,0
2009,8,22,2009-08-22,27,1007.1,6.2,0.0,74,24.2,29.3,34.3,6,11.0,3.9,0,0
2009,8,23,2009-08-23,48,1007.8,6.1,32.0,85,23.8,27.9,35.6,4,8.8,4.0,0,0
2009,8,24,2009-08-24,73,1008.6,5.1,0.0,77,25.1,29.2,34.3,4,9.7,4.8,0,0
2009,8,25,2009-08-25,80,1009.0,4.4,0.0,81,26.3,29.2,33,4,6.7,6.2,0,0
2009,8,26,2009-08-26,60,1008.6,4.7,0.0,80,26.3,29.4,33.6,5,9.2,5.0,0,0
2009,8,27,2009-08-27,55,1008.4,3.9,0.0,85,25.3,28.8,34.1,3,5.2,3.3,0,0
2009,8,28,2009-08-28,23,1007.7,6.0,0.0,77,24.8,29.5,34.7,6,11.6,4.0,0,0
2009,8,29,2009-08-29,62,1007.6,4.2,0.0,82,25.8,28.7,34.3,3,8.0,3.2,0,0
2009,8,30,2009-08-30,64,1008.6,6.4,0.5,82,25.1,28.9,34.5,5,8.4,4.3,0,0
2009,8,31,2009-08-31,58,1009.3,5.3,33.5,82,22,27.7,33.9,4,8.2,4.1,0,0
2009,9,1,2009-09-01,67,1009.1,6.0,1.5,81,24.1,27.9,32.7,5,8.1,5.4,0,0
2009,9,2,2009-09-02,57,1007.7,6.0,0.0,78,24.4,28.7,33.5,5,9.6,4.5,0,0
2009,9,3,2009-09-03,69,1006.3,6.2,0.0,76,25.8,29.5,33.9,5,9.5,6.5,0,0
2009,9,4,2009-09-04,81,1005.2,4.0,0.0,77,25.5,29.6,35,3,3.8,4.4,0,0
2009,9,5,2009-09-05,41,1005.1,5.9,0.0,71,26.2,29.5,33.7,5,9.4,7.0,0,0
2009,9,6,2009-09-06,32,1005.6,6.1,0.0,75,24.8,29.1,34,5,10.8,6.5,0,0
2009,9,7,2009-09-07,28,1006.9,6.2,0.0,74,25.9,29.2,34.2,6,10.3,6.5,0,0
2009,9,8,2009-09-08,30,1007.3,6.2,0.0,76,23.9,29,34.6,5,11.0,6.0,0,0
2009,9,9,2009-09-09,82,1007.5,5.7,4.0,76,25.2,28.8,32.8,4,6.6,6.1,0,0
2009,9,10,2009-09-10,84,1006.9,3.7,0.0,67,26.5,29,32.2,4,3.2,12.2,0,1
2009,9,11,2009-09-11,86,1007.9,0.7,1.5,76,26.4,28.4,30.4,2,0.4,11.4,0,1
2009,9,12,2009-09-12,76,1008.4,3.9,2.5,78,26.3,28.8,32.4,4,5.0,9.4,0,0
2009,9,13,2009-09-13,74,1007.6,6.5,7.5,81,25,29,35.2,3,5.6,4.5,1,1
2009,9,14,2009-09-14,86,1003.0,4.4,29.0,83,25.3,27.5,30.8,2,0.6,16.7,0,1
2009,9,15,2009-09-15,91,1004.0,5.9,113.5,91,24.5,26.1,29.7,3,1.0,17.0,1,1
2009,9,16,2009-09-16,84,1010.0,1.7,19.5,91,26.1,27.2,30.3,2,1.7,5.9,0,0
2009,9,17,2009-09-17,60,1011.6,4.8,3.5,88,25.3,28.4,32.4,5,8.0,3.5,0,0
2009,9,18,2009-09-18,30,1009.9,5.7,0.0,83,24.5,28.6,33.8,5,10.7,2.9,0,0
2009,9,19,2009-09-19,47,1007.6,6.1,0.0,83,25,29.5,34.6,5,10.8,2.9,0,0
2009,9,20,2009-09-20,75,1008.7,4.1,0.0,84,27.2,29.4,33,3,7.1,7.7,0,0
2009,9,21,2009-09-21,81,1009.2,4.3,13.0,86,25.2,28,34,3,5.1,3.5,0,0
2009,9,22,2009-09-22,84,1009.5,4.0,0.0,74,24.7,27.2,30.4,3,5.5,7.9,0,0
2009,9,23,2009-09-23,53,1009.5,2.8,0.0,77,22.3,27.3,32.4,5,9.8,4.8,0,0
2009,9,24,2009-09-24,60,1009.7,5.5,0.0,71,26.9,29,32.4,4,6.5,10.8,0,0
2009,9,25,2009-09-25,41,1009.9,4.6,0.0,71,26.7,28.8,32.9,5,8.8,9.7,0,0
2009,9,26,2009-09-26,51,1007.9,5.6,0.0,77,25,28.6,34.4,4,9.6,5.3,0,0
2009,9,27,2009-09-27,77,1005.4,3.8,0.0,69,25.3,29,31.4,3,1.8,10.5,0,1
2009,9,28,2009-09-28,92,1005.2,4.1,26.5,85,23.9,25.9,28.9,0.5,0.0,5.8,0,1
2009,9,29,2009-09-29,87,1005.8,4.5,35.0,95,23.7,24.4,25.5,1,0.0,4.0,0,0
2009,9,30,2009-09-30,88,1009.4,6.0,4.0,91,23.8,25.8,30.1,2,1.0,2.8,1,0
2009,10,1,2009-10-01,79,1011.5,3.2,0.0,80,22.8,26.8,31.4,4,4.5,5.9,0,0
2009,10,2,2009-10-02,57,1010.7,3.6,0.0,79,22.6,26.6,30.9,4,6.4,5.2,0,0
2009,10,3,2009-10-03,56,1009.7,4.3,0.0,77,22.4,26.5,31.4,3,4.0,4.1,0,0
2009,10,4,2009-10-04,53,1009.1,6.3,0.0,68,21.2,25.5,31,4,10.3,5.6,0,0
2009,10,5,2009-10-05,42,1008.3,6.2,0.0,54,21,26.5,31,4,10.3,7.4,0,0
2009,10,6,2009-10-06,68,1008.6,5.6,0.0,57,24.7,27.7,31.8,4,6.9,7.3,0,0
2009,10,7,2009-10-07,52,1008.6,4.5,0.0,59,24.1,27.4,31.8,4,8.9,6.6,0,0
2009,10,8,2009-10-08,59,1009.2,3.0,0.0,69,21.3,25.4,30.3,2,6.6,4.7,0,0
2009,10,9,2009-10-09,54,1009.5,4.9,0.0,69,19.7,24.6,30.7,3,9.1,4.5,0,0
2009,10,10,2009-10-10,28,1011.5,4.2,0.0,68,19.9,24.9,31.1,4,10.6,4.8,0,0
2009,10,11,2009-10-11,86,1013.4,2.7,1.5,78,22.6,25.7,30.8,2,1.0,7.3,0,0
2009,10,12,2009-10-12,87,1014.1,1.9,0.5,79,23.6,25.9,29.2,1,0.9,10.7,0,0
2009,10,13,2009-10-13,73,1014.6,4.0,0.0,76,25.3,26.7,30.3,4,8.2,11.3,0,0
2009,10,14,2009-10-14,88,1015.7,2.8,0.0,75,24.2,26.3,29.6,2,0.5,6.2,0,0
2009,10,15,2009-10-15,81,1015.7,3.6,0.0,72,22.3,25.3,29.6,3,4.7,7.8,0,0
2009,10,16,2009-10-16,80,1012.9,3.4,0.0,78,23.8,25.7,29.7,3,5.4,6.4,0,0
2009,10,17,2009-10-17,38,1010.1,4.8,0.0,70,21.1,26.2,31.7,4,9.9,6.3,0,0
2009,10,18,2009-10-18,45,1011.0,5.1,0.0,61,23.6,26,30.8,4,8.4,8.9,0,0
2009,10,19,2009-10-19,87,1011.3,1.1,1.5,74,24.5,25.9,28.3,1,0.3,9.0,0,0
2009,10,20,2009-10-20,88,1013.8,2.3,5.0,82,21.9,23.7,25.3,2,0.2,9.7,0,0
2009,10,21,2009-10-21,88,1015.0,2.2,0.0,77,22.4,24.5,27.9,1,1.1,4.7,0,0
2009,10,22,2009-10-22,57,1013.9,3.3,0.0,77,20.1,24.5,29.7,2,6.9,3.8,0,0
2009,10,23,2009-10-23,21,1011.5,4.3,0.0,74,19.9,24.4,30.4,3,9.9,4.2,0,0
2009,10,24,2009-10-24,28,1010.9,3.1,0.0,74,19.8,24.3,30.6,3,8.4,3.5,0,0
2009,10,25,2009-10-25,61,1012.9,3.4,0.0,82,20.1,24.3,29.6,2,6.9,3.4,0,0
2009,10,26,2009-10-26,47,1015.0,4.8,0.0,78,20.7,24.1,29.7,3,8.3,5.9,0,0
2009,10,27,2009-10-27,61,1016.6,4.5,0.0,69,22.3,24.2,28.5,3,8.7,10.5,0,0
2009,10,28,2009-10-28,40,1018.1,3.6,0.0,68,21.3,24.1,28.9,3,8.4,8.2,0,0
2009,10,29,2009-10-29,36,1017.4,4.5,0.0,73,19.9,24,29.5,3,9.4,6.3,0,0
2009,10,30,2009-10-30,48,1016.1,3.6,0.0,76,19.4,23.6,29,3,7.7,6.1,0,0
2009,10,31,2009-10-31,41,1014.3,5.4,0.0,70,19.8,24.8,30.4,3,9.8,6.6,0,0
2009,11,1,2009-11-01,45,1015.9,5.9,0.0,66,19.4,25.3,31.2,3,9.7,8.9,0,0
2009,11,2,2009-11-02,41,1023.9,8.5,0.0,37,17.9,22.4,26.7,3,9.8,20.2,0,0
2009,11,3,2009-11-03,52,1026.7,3.6,0.0,47,11.2,15.9,21.1,3,5.2,11.7,0,0
2009,11,4,2009-11-04,51,1023.5,2.8,0.0,61,10.1,17.6,25.4,3,6.6,4.3,0,0
2009,11,5,2009-11-05,55,1019.7,2.6,0.0,72,14.2,20.7,28.4,3,4.5,3.3,0,0
2009,11,6,2009-11-06,63,1015.8,3.4,0.0,81,17.7,23,28.2,3,8.8,6.0,0,0
2009,11,7,2009-11-07,82,1014.2,3.0,0.0,77,22.4,24.8,28.5,3,5.9,7.9,0,0
2009,11,8,2009-11-08,80,1012.9,2.5,0.0,86,23.2,24.9,27.6,2,0.3,6.3,0,0
2009,11,9,2009-11-09,78,1009.5,2.0,0.0,86,22.8,25.2,29.5,2,4.0,6.5,0,0
2009,11,10,2009-11-10,29,1007.1,3.9,0.0,82,21.2,25.6,32.7,4,10.2,3.9,0,0
2009,11,11,2009-11-11,74,1009.1,3.2,3.0,83,20.9,25.1,30.8,3,5.4,8.7,0,0
2009,11,12,2009-11-12,82,1012.7,2.8,4.5,89,19.7,23.8,26.9,2,0.9,9.5,0,0
2009,11,13,2009-11-13,45,1015.8,3.3,2.5,78,13.1,16.6,19.7,3,7.8,11.5,0,0
2009,11,14,2009-11-14,83,1016.2,2.8,0.0,73,12.1,13.5,15,1,0.2,8.9,0,0
2009,11,15,2009-11-15,88,1014.2,2.3,1.5,82,13.4,15.4,17.4,0.7,0.0,4.3,0,0
2009,11,16,2009-11-16,93,1016.2,2.7,15.5,88,10.7,13.6,15.7,1,0.1,11.2,0,0
2009,11,17,2009-11-17,88,1023.2,2.7,0.0,61,7.7,9.9,11.4,1,0.0,18.3,0,0
2009,11,18,2009-11-18,87,1024.5,2.9,0.0,65,6.9,9.4,12.7,2,1.4,14.4,0,0
2009,11,19,2009-11-19,58,1025.0,3.4,0.0,59,9.2,12.9,18.1,3,8.1,10.9,0,0
2009,11,20,2009-11-20,68,1026.1,4.2,0.0,53,10.5,13.3,17.7,3,7.5,15.3,0,0
2009,11,21,2009-11-21,72,1025.1,3.0,0.0,52,9.4,12.4,17.5,2,2.3,13.1,0,0
2009,11,22,2009-11-22,42,1022.0,2.8,0.0,55,9.6,13.7,19.4,3,9.0,8.6,0,0
2009,11,23,2009-11-23,33,1019.2,2.5,0.0,75,8.4,15.5,24.3,3,8.9,3.3,0,0
2009,11,24,2009-11-24,17,1016.6,2.4,0.0,79,11.4,17.8,26.7,3,9.6,2.9,0,0
2009,11,25,2009-11-25,39,1016.5,3.1,0.0,82,14.5,19.8,27.4,3,9.3,5.5,0,0
2009,11,26,2009-11-26,86,1016.5,2.8,0.0,82,18.2,20.9,24.7,3,5.1,7.5,0,0
2009,11,27,2009-11-27,60,1017.3,3.2,0.0,79,18.4,21.7,27.8,3,6.5,4.9,0,0
2009,11,28,2009-11-28,42,1018.8,3.3,0.0,72,18.8,21.2,25.4,3,9.0,10.0,0,0
2009,11,29,2009-11-29,71,1020.5,3.1,0.0,73,14.5,19.8,24.1,2,6.4,6.1,0,0
2009,11,30,2009-11-30,29,1022.0,2.9,0.0,73,12.7,17.5,23.5,2,8.9,4.2,0,0
2009,12,1,2009-12-01,26,1022.0,2.8,0.0,78,10.4,16,23.3,2,9.5,4.0,0,0
2009,12,2,2009-12-02,55,1021.3,3.4,0.0,72,13.8,18.1,23,2,6.2,4.7,0,0
2009,12,3,2009-12-03,11,1021.9,3.1,0.0,59,10.4,15.6,19.8,2,9.5,10.8,0,0
2009,12,4,2009-12-04,26,1020.2,3.0,0.0,79,8.4,14.2,21.7,2,8.9,3.1,0,0
2009,12,5,2009-12-05,16,1020.1,3.1,0.0,66,9.1,14.3,21.1,2,9.7,5.1,0,0
2009,12,6,2009-12-06,43,1018.5,2.6,0.0,74,10,16.5,22.4,2,9.0,7.0,0,0
2009,12,7,2009-12-07,84,1018.1,0.1,5.5,88,15.8,17.1,18.7,0.4,0.0,4.9,0,0
2009,12,8,2009-12-08,88,1017.2,0.3,4.0,94,16.6,17.4,19.1,0.8,0.1,3.8,0,0
2009,12,9,2009-12-09,88,1016.1,0.6,0.5,94,16.6,17.8,19.4,0.6,0.0,2.7,0,0
2009,12,10,2009-12-10,60,1015.1,2.1,0.0,87,15.5,19.1,26.3,2,6.8,4.3,0,0
2009,12,11,2009-12-11,64,1016.7,3.1,0.0,86,14.8,19.7,25.8,3,8.0,5.9,0,0
2009,12,12,2009-12-12,84,1017.7,1.7,0.0,82,18.3,20.4,24,1,0.1,8.3,0,0
2009,12,13,2009-12-13,44,1018.0,2.9,0.0,82,17.8,20.5,24.8,2,8.0,5.6,0,0
2009,12,14,2009-12-14,72,1018.7,1.9,0.0,84,17.5,19.4,22,2,2.1,8.4,0,0
2009,12,15,2009-12-15,84,1018.3,1.4,8.5,84,14.1,18.5,20.9,1,0.2,10.2,0,0
2009,12,16,2009-12-16,81,1022.2,1.7,1.0,72,10.6,11.7,14.1,0.7,0.0,13.3,0,0
2009,12,17,2009-12-17,85,1024.4,1.6,0.0,69,9.2,10.5,12.7,0.8,0.0,13.4,0,0
2009,12,18,2009-12-18,88,1026.5,1.6,0.0,71,9.5,10.2,11,0.9,0.0,9.5,0,0
2009,12,19,2009-12-19,86,1028.3,1.9,0.0,63,9.5,11.6,15.4,1,0.8,6.5,0,0
2009,12,20,2009-12-20,60,1027.4,4.0,0.0,55,6.5,11.8,16.7,2,7.6,5.8,0,0
2009,12,21,2009-12-21,78,1026.3,2.0,0.0,49,9.3,13.7,19.3,2,4.6,5.3,0,0
2009,12,22,2009-12-22,38,1022.2,2.5,0.0,68,11.9,15.5,21.3,2,9.3,7.0,0,0
2009,12,23,2009-12-23,82,1019.2,1.5,0.0,75,13.6,17.7,23.5,2,5.1,7.3,0,0
2009,12,24,2009-12-24,24,1016.2,2.3,0.0,83,13.3,19.3,26.5,3,9.4,5.0,0,0
2009,12,25,2009-12-25,48,1015.5,2.6,0.0,80,13.1,18.1,24.7,2,7.1,4.5,0,0
2009,12,26,2009-12-26,80,1016.8,1.8,0.0,80,13,16.8,19.9,1,0.9,8.5,0,0
2009,12,27,2009-12-27,83,1017.3,0.6,3.0,81,9,14.2,17.9,0.6,0.0,14.5,0,0
2009,12,28,2009-12-28,87,1019.1,0.6,0.0,75,7.8,10.1,11.9,1,0.0,7.1,0,0
2009,12,29,2009-12-29,88,1014.9,0.1,7.0,92,10.2,14.8,16.8,0.5,0.0,11.8,0,0
2009,12,30,2009-12-30,87,1015.7,0.9,6.0,94,14.6,16.1,18.1,0.7,0.0,3.5,0,0
